zcta,demand_supply_gap_2019,demand_supply_gap_2021,demand_supply_gap_2022,demand_supply_gap_2023,pct_hh_income_100k_plus_2019,pct_hh_income_100k_plus_2021,pct_hh_income_100k_plus_2022,pct_hh_income_100k_plus_2023,pct_pop_25_44_2019,pct_pop_25_44_2021,pct_pop_25_44_2022,pct_pop_25_44_2023,total_population_2019,total_population_2021,total_population_2022,total_population_2023,units_per_target_hh_2019,units_per_target_hh_2021,units_per_target_hh_2022,units_per_target_hh_2023,pct_pop_25_44_change_19_23,pct_pop_25_44_pct_change_19_23,pct_hh_income_100k_plus_change_19_23,pct_hh_income_100k_plus_pct_change_19_23,total_population_change_19_23,total_population_pct_change_19_23,demand_supply_gap_change_19_23,demand_supply_gap_pct_change_19_23,units_per_target_hh_change_19_23,units_per_target_hh_pct_change_19_23,score_density,score_growth,score_affordability,score_penetration,opportunity_score,investment_tier,rationale
93954,-44.0,-3.0,12.0,-10.0,18.1,37.0,46.23,30.67,22.69,26.01,23.55,18.59,551.0,446.0,501.0,269.0,5.666666666666667,3.135135135135135,2.6122448979591835,3.8260869565217392,-4.1,-18.07,12.57,69.45,-282.0,-51.18,34.0,-77.27,-1.8405797101449277,-32.48081841432226,30.67,56.28,50.0,66.45,47.27,MONITOR,ZIP 93954: buyer-pool density and growth insufficient for near-term development investment.
99657,-27.0,-2.0,-15.0,-38.0,11.11,31.58,21.05,23.29,28.4,27.97,14.74,26.43,257.0,118.0,95.0,280.0,17.2,8.666666666666666,11.5,5.9411764705882355,-1.97,-6.94,12.18,109.63,23.0,8.95,-11.0,40.74,-11.258823529411764,-65.45827633378933,23.29,56.09,50.0,83.89,47.26,MONITOR,ZIP 99657: buyer-pool density and growth insufficient for near-term development investment.
95249,-605.0,-924.0,-722.0,-695.0,23.95,18.81,28.04,33.28,21.53,24.85,26.75,20.46,5444.0,5533.0,4908.0,4696.0,4.686224489795919,6.182370820668693,4.262931034482759,3.4752136752136753,-1.07,-4.97,9.33,38.96,-748.0,-13.74,-90.0,14.88,-1.2110108145822434,-25.841929195222612,33.28,54.66,50.0,62.94,47.25,MONITOR,ZIP 95249: buyer-pool density and growth insufficient for near-term development investment.
93513,-283.0,-267.0,-246.0,-256.0,34.1,31.67,37.52,38.77,25.29,26.28,20.98,23.21,1621.0,1636.0,1649.0,1525.0,3.5816733067729083,4.057416267942584,3.3653846153846154,3.272727272727273,-2.08,-8.22,4.67,13.7,-96.0,-5.92,27.0,-9.54,-0.30894603404563536,-8.625745778137317,38.77,52.34,50.0,53.83,47.23,MONITOR,ZIP 93513: buyer-pool density and growth insufficient for near-term development investment.
95652,38.0,56.0,78.0,120.0,17.43,17.61,22.61,29.13,23.45,23.1,20.37,20.66,789.0,961.0,1193.0,1665.0,5.7368421052631575,5.678571428571429,4.423076923076923,3.433333333333333,-2.79,-11.9,11.7,67.13,876.0,111.03,82.0,215.79,-2.3035087719298244,-40.15290519877676,29.13,55.85,50.0,70.51,47.23,MONITOR,ZIP 95652: buyer-pool density and growth insufficient for near-term development investment.
97470,-3366.0,-2996.0,-2520.0,-2074.0,24.42,26.04,28.7,33.21,24.31,24.95,27.08,27.08,19785.0,19019.0,19064.0,18951.0,4.349721706864564,4.073193046660567,3.670435510887772,3.195965417867435,2.77,11.39,8.79,36.0,-834.0,-4.22,1292.0,-38.38,-1.153756288997129,-26.524830017890917,33.21,54.4,50.0,63.3,47.22,MONITOR,ZIP 97470: buyer-pool density and growth insufficient for near-term development investment.
93660,-144.0,-134.0,-126.0,-47.0,23.5,26.5,29.19,32.41,26.16,26.29,26.57,26.12,4090.0,3826.0,3921.0,4062.0,4.673640167364017,4.2,3.675373134328358,3.2839116719242902,-0.04,-0.15,8.91,37.91,-28.0,-0.68,97.0,-67.36,-1.3897284954397264,-29.735461988370155,32.41,54.46,50.0,65.0,47.21,MONITOR,ZIP 93660: buyer-pool density and growth insufficient for near-term development investment.
96097,-1478.0,-1288.0,-1218.0,-1224.0,29.75,34.91,36.68,35.93,24.36,23.86,24.08,22.35,9746.0,10169.0,10154.0,10220.0,3.689922480620155,3.1368638239339752,2.994842037395229,3.0114431023521933,-2.01,-8.25,6.18,20.77,474.0,4.86,254.0,-17.19,-0.6784793782679617,-18.3873613017998,35.93,53.09,50.0,59.0,47.2,MONITOR,ZIP 96097: buyer-pool density and growth insufficient for near-term development investment.
93641,-93.0,-48.0,-34.0,-36.0,12.5,27.78,47.19,25.86,14.8,17.55,29.63,28.41,223.0,188.0,216.0,271.0,23.9375,14.68,6.476190476190476,11.666666666666666,13.61,91.96,13.36,106.88,48.0,21.52,57.0,-61.29,-12.270833333333334,-51.26196692776327,25.86,56.68,50.0,76.38,47.18,MONITOR,ZIP 93641: buyer-pool density and growth insufficient for near-term development investment.
91020,333.0,440.0,579.0,678.0,44.98,41.19,43.04,43.71,33.19,31.95,31.28,32.06,8633.0,7869.0,7509.0,7265.0,2.3735015772870662,2.5978915662650603,2.522279035792549,2.4935897435897436,-1.13,-3.4,-1.27,-2.82,-1368.0,-15.85,345.0,103.6,0.12008816630267738,5.059535980588613,43.71,49.36,50.0,46.59,47.13,MONITOR,ZIP 91020: buyer-pool density and growth insufficient for near-term development investment.
97758,-20.0,-9.0,-10.0,-5.0,4.88,13.33,11.11,22.22,24.72,27.4,16.42,29.55,89.0,73.0,67.0,44.0,36.5,26.0,27.0,14.5,4.83,19.54,17.34,355.33,-45.0,-50.56,15.0,-75.0,-22.0,-60.273972602739725,22.22,58.67,50.0,81.15,47.12,MONITOR,ZIP 97758: buyer-pool density and growth insufficient for near-term development investment.
92317,,-120.0,-87.0,-150.0,,45.97,46.59,37.36,,21.11,25.75,21.19,,739.0,567.0,708.0,,5.598870056497175,7.492307692307692,8.123076923076923,,,,,,,,,,,37.36,50.0,50.0,60.17,47.1,MONITOR,ZIP 92317: buyer-pool density and growth insufficient for near-term development investment.
96101,-1123.0,-939.0,-750.0,-735.0,23.33,28.22,31.43,32.46,24.76,24.76,23.98,21.22,5262.0,5343.0,4824.0,4868.0,5.597249508840864,4.513888888888889,4.170283806343907,4.046128500823723,-3.54,-14.3,9.13,39.13,-394.0,-7.49,388.0,-34.55,-1.551121008017141,-27.71220052933397,32.46,54.56,50.0,63.93,47.09,MONITOR,ZIP 96101: buyer-pool density and growth insufficient for near-term development investment.
96103,-237.0,-270.0,-253.0,-323.0,45.36,48.02,48.26,42.95,10.92,10.36,8.28,8.46,1401.0,1506.0,1340.0,1301.0,6.517571884984026,6.0703363914373085,6.565068493150685,6.5424354243542435,-2.46,-22.53,-2.41,-5.31,-100.0,-7.14,-86.0,36.29,0.02486353937021768,0.3814846971999085,42.95,48.8,50.0,49.07,47.09,MONITOR,ZIP 96103: buyer-pool density and growth insufficient for near-term development investment.
99604,-104.0,-124.0,-93.0,-70.0,17.65,7.47,6.51,29.08,27.7,30.7,30.84,23.51,1141.0,961.0,801.0,1008.0,6.25,14.23076923076923,16.545454545454547,3.824561403508772,-4.19,-15.13,11.43,64.76,-133.0,-11.66,34.0,-32.69,-2.425438596491228,-38.80701754385965,29.08,55.72,50.0,69.8,47.08,MONITOR,ZIP 99604: buyer-pool density and growth insufficient for near-term development investment.
95224,-28.0,-43.0,-84.0,-67.0,43.53,12.16,33.75,37.9,39.52,11.49,21.86,29.43,167.0,148.0,311.0,265.0,6.45945945945946,25.333333333333332,5.981481481481482,4.76595744680851,-10.09,-25.53,-5.63,-12.93,98.0,58.68,-39.0,139.29,-1.6935020126509492,-26.217395174931013,37.9,47.18,50.0,63.14,47.03,MONITOR,ZIP 95224: buyer-pool density and growth insufficient for near-term development investment.
93643,-539.0,-509.0,-565.0,-526.0,34.03,32.37,36.02,36.77,21.67,17.67,12.97,13.57,2783.0,2836.0,3115.0,2778.0,4.446808510638298,4.293193717277487,3.537987679671458,3.6547085201793723,-8.1,-37.38,2.74,8.05,-5.0,-0.18,13.0,-2.41,-0.7920999904589254,-17.812774905057175,36.77,51.37,50.0,58.69,47.02,MONITOR,ZIP 93643: buyer-pool density and growth insufficient for near-term development investment.
99662,-62.0,-70.0,-67.0,-38.0,7.44,0.0,9.52,22.02,20.5,24.4,27.08,24.03,605.0,459.0,506.0,491.0,14.555555555555555,,11.416666666666666,5.208333333333333,3.53,17.22,14.58,195.97,-114.0,-18.84,24.0,-38.71,-9.347222222222221,-64.2175572519084,22.02,57.29,50.0,83.24,47.02,MONITOR,ZIP 99662: buyer-pool density and growth insufficient for near-term development investment.
95415,-56.0,-100.0,-77.0,-78.0,34.39,29.56,34.88,39.3,23.13,25.58,21.55,17.59,1388.0,1380.0,1383.0,1296.0,4.032894736842105,5.1328125,4.3933333333333335,3.9047619047619047,-5.54,-23.95,4.91,14.28,-92.0,-6.63,-22.0,39.29,-0.12813283208020065,-3.17719257360367,39.3,52.46,50.0,50.95,47.01,MONITOR,ZIP 95415: buyer-pool density and growth insufficient for near-term development investment.
99648,-23.0,-12.0,-9.0,-8.0,6.9,17.39,25.0,21.43,16.49,13.51,21.18,32.63,97.0,74.0,85.0,95.0,27.0,11.75,7.666666666666667,9.0,16.14,97.88,14.53,210.58,-2.0,-2.06,15.0,-65.22,-18.0,-66.66666666666666,21.43,57.26,50.0,84.53,47.0,MONITOR,ZIP 99648: buyer-pool density and growth insufficient for near-term development investment.
97839,-76.0,-74.0,-62.0,-50.0,21.19,35.2,35.48,30.93,28.62,29.37,30.27,30.08,283.0,303.0,294.0,236.0,4.92,2.8863636363636362,2.8636363636363638,3.3333333333333335,1.46,5.1,9.74,45.97,-47.0,-16.61,26.0,-34.21,-1.5866666666666664,-32.24932249322493,30.93,54.87,50.0,66.33,46.99,MONITOR,ZIP 97839: buyer-pool density and growth insufficient for near-term development investment.
97538,-435.0,-496.0,-488.0,-391.0,22.01,23.22,30.19,31.76,17.43,29.41,27.69,25.94,1463.0,1989.0,2113.0,1831.0,5.530201342281879,5.8352941176470585,4.198312236286919,3.9670781893004117,8.51,48.82,9.75,44.3,368.0,25.15,44.0,-10.11,-1.5631231529814675,-28.26521235366974,31.76,54.87,50.0,64.22,46.97,MONITOR,ZIP 97538: buyer-pool density and growth insufficient for near-term development investment.
98638,-205.0,-295.0,-247.0,-265.0,45.19,37.08,42.9,43.55,22.25,22.76,25.24,25.37,1371.0,1560.0,1561.0,1545.0,2.6506024096385543,3.111111111111111,2.5961538461538463,2.8153846153846156,3.12,14.02,-1.64,-3.63,174.0,12.69,-60.0,29.27,0.16478220574606128,6.21678321678322,43.55,49.18,50.0,45.98,46.93,MONITOR,ZIP 98638: buyer-pool density and growth insufficient for near-term development investment.
94704,1490.0,1983.0,1891.0,2012.0,29.12,34.85,34.85,36.02,20.31,22.33,21.86,21.01,29597.0,25124.0,25711.0,24427.0,3.773616312942156,3.3783388218075374,3.355383532723434,3.266801075268817,0.7,3.45,6.9,23.7,-5170.0,-17.47,522.0,35.03,-0.5068152376733388,-13.430492017302967,36.02,53.45,50.0,56.37,46.92,MONITOR,ZIP 94704: buyer-pool density and growth insufficient for near-term development investment.
96035,-589.0,-695.0,-654.0,-461.0,24.96,24.21,28.59,32.96,25.9,19.82,19.33,21.8,3629.0,3320.0,4097.0,3968.0,4.587301587301587,4.777158774373259,3.864406779661017,3.452569169960474,-4.1,-15.83,8.0,32.05,339.0,9.34,128.0,-21.73,-1.1347324173411129,-24.736381416086545,32.96,54.0,50.0,62.35,46.89,MONITOR,ZIP 96035: buyer-pool density and growth insufficient for near-term development investment.
99126,-188.0,-177.0,-159.0,-163.0,27.73,28.04,32.86,32.39,19.45,11.11,12.5,12.2,1347.0,765.0,952.0,926.0,4.538461538461538,4.7105263157894735,3.489130434782609,3.0869565217391304,-7.25,-37.28,4.66,16.8,-421.0,-31.25,25.0,-13.3,-1.451505016722408,-31.98231392778187,32.39,52.33,50.0,66.19,46.85,MONITOR,ZIP 99126: buyer-pool density and growth insufficient for near-term development investment.
96027,-369.0,-371.0,-328.0,-292.0,41.43,32.82,34.7,42.32,16.89,15.53,16.47,20.83,2327.0,2118.0,1907.0,1872.0,2.607235142118863,3.545126353790614,3.3740740740740742,2.761904761904762,3.94,23.33,0.89,2.15,-455.0,-19.55,77.0,-20.87,0.15466961978589877,5.9323233753362565,42.32,50.44,50.0,46.13,46.84,MONITOR,ZIP 96027: buyer-pool density and growth insufficient for near-term development investment.
99581,-112.0,-147.0,-166.0,-109.0,18.66,16.91,21.57,29.2,24.83,24.18,27.76,27.62,866.0,1005.0,1293.0,945.0,6.076923076923077,6.782608695652174,5.121621621621622,3.8493150684931505,2.79,11.24,10.54,56.48,79.0,9.12,3.0,-2.68,-2.227608008429926,-36.65684064504942,29.2,55.27,50.0,68.66,46.84,MONITOR,ZIP 99581: buyer-pool density and growth insufficient for near-term development investment.
96055,-658.0,-556.0,-477.0,-462.0,29.34,37.28,38.42,35.38,21.88,24.32,25.56,29.02,3866.0,4149.0,3760.0,3404.0,3.988913525498891,3.0878378378378377,3.0714285714285716,3.3359375,7.14,32.63,6.04,20.59,-462.0,-11.95,196.0,-29.79,-0.6529760254988912,-16.36977140077821,35.38,53.02,50.0,57.93,46.83,MONITOR,ZIP 96055: buyer-pool density and growth insufficient for near-term development investment.
91934,-163.0,-98.0,-65.0,-59.0,22.01,19.93,44.0,31.19,7.12,15.45,17.35,21.11,323.0,796.0,1251.0,1265.0,4.543478260869565,5.018518518518518,2.272727272727273,3.2058823529411766,13.99,196.49,9.18,41.71,942.0,291.64,104.0,-63.8,-1.3375959079283888,-29.439909935265973,31.19,54.59,50.0,64.84,46.79,MONITOR,ZIP 91934: buyer-pool density and growth insufficient for near-term development investment.
93307,-6979.0,-5758.0,-4864.0,-3831.0,20.78,25.7,27.64,30.31,27.28,27.47,28.49,28.09,86832.0,87133.0,89651.0,88233.0,5.170217298679165,4.158458614135131,3.830625,3.4729710454999285,0.81,2.97,9.53,45.86,1401.0,1.61,3148.0,-45.11,-1.6972462531792365,-32.827367886700465,30.31,54.76,50.0,66.63,46.79,MONITOR,ZIP 93307: buyer-pool density and growth insufficient for near-term development investment.
92091,-150.0,-145.0,-218.0,-168.0,64.89,62.73,52.69,52.64,11.35,17.73,9.08,10.37,1313.0,1331.0,1288.0,1215.0,1.7705314009661837,2.0,2.40625,2.329512893982808,-0.98,-8.63,-12.25,-18.88,-98.0,-7.46,-18.0,12.0,0.5589814930166244,31.571396740638807,52.64,43.88,50.0,32.56999999999999,46.78,MONITOR,ZIP 92091: buyer-pool density and growth insufficient for near-term development investment.
97430,-61.0,-90.0,-94.0,-94.0,38.79,30.18,29.52,40.21,23.5,24.22,22.99,18.43,349.0,384.0,374.0,407.0,3.09375,4.431372549019608,4.551020408163265,3.051282051282051,-5.07,-21.57,1.42,3.66,58.0,16.62,-33.0,54.1,-0.0424679487179489,-1.3727013727013786,40.21,50.71,50.0,49.99,46.75,MONITOR,ZIP 97430: buyer-pool density and growth insufficient for near-term development investment.
97536,-188.0,-213.0,-229.0,-253.0,29.4,31.06,26.51,33.46,17.07,16.85,16.65,16.75,1031.0,1116.0,1165.0,1230.0,4.37956204379562,3.6780821917808217,4.219512195121951,3.2114285714285713,-0.32,-1.87,4.06,13.81,199.0,19.3,-65.0,34.57,-1.1681334723670491,-26.67238095238095,33.46,52.03,50.0,63.38,46.73,MONITOR,ZIP 97536: buyer-pool density and growth insufficient for near-term development investment.
97450,-176.0,-195.0,-198.0,-201.0,13.36,12.82,22.82,25.82,0.0,12.52,23.53,25.3,413.0,679.0,765.0,921.0,9.757575757575758,10.571428571428571,5.4411764705882355,5.189873417721519,25.3,inf,12.46,93.26,508.0,123.0,-25.0,14.2,-4.567702339854239,-46.81185627800928,25.82,56.23,50.0,74.03,46.7,MONITOR,ZIP 97450: buyer-pool density and growth insufficient for near-term development investment.
93305,-2228.0,-1850.0,-1267.0,-832.0,15.54,19.69,22.75,26.71,25.15,26.22,27.35,27.24,37902.0,37904.0,36783.0,36998.0,7.128683102826217,5.470725995316159,4.654105513685046,3.943962641761174,2.09,8.31,11.17,71.88,-904.0,-2.39,1396.0,-62.66,-3.1847204610650435,-44.67473746732322,26.71,55.58,50.0,72.9,46.68,MONITOR,ZIP 93305: buyer-pool density and growth insufficient for near-term development investment.
97495,-106.0,-326.0,-290.0,-306.0,63.01,44.64,50.53,51.02,16.98,13.98,13.52,16.57,1673.0,1838.0,1798.0,1569.0,1.5870535714285714,2.240208877284595,1.9789227166276346,2.0050125313283207,-0.41,-2.41,-11.99,-19.03,-104.0,-6.22,-200.0,188.68,0.4179589598997493,26.33552940015298,51.02,44.0,50.0,35.34,46.66,MONITOR,ZIP 97495: buyer-pool density and growth insufficient for near-term development investment.
93260,-53.0,-62.0,-61.0,-35.0,19.23,9.3,10.39,33.33,29.65,13.29,19.1,21.19,226.0,158.0,178.0,151.0,28.1,57.875,57.875,25.15,-8.46,-28.53,14.1,73.32,-75.0,-33.19,18.0,-33.96,-2.950000000000003,-10.498220640569404,33.33,57.05,50.0,54.82,46.65,MONITOR,ZIP 93260: buyer-pool density and growth insufficient for near-term development investment.
92256,-657.0,-739.0,-645.0,-572.0,29.95,23.83,27.97,33.63,23.06,28.68,26.13,26.34,3100.0,3159.0,3387.0,3907.0,4.6422018348623855,5.321329639889196,4.3922018348623855,3.457894736842105,3.28,14.22,3.68,12.29,807.0,26.03,85.0,-12.94,-1.1843070980202803,-25.51175369253173,33.63,51.84,50.0,62.76,46.64,MONITOR,ZIP 92256: buyer-pool density and growth insufficient for near-term development investment.
93206,-137.0,-81.0,-70.0,-36.0,18.76,21.8,29.94,28.49,24.82,21.56,23.87,23.45,1704.0,1665.0,1709.0,1953.0,6.252747252747253,5.587628865979381,3.9097222222222223,3.840764331210191,-1.37,-5.52,9.73,51.87,249.0,14.61,101.0,-73.72,-2.411982921537062,-38.57477080138359,28.49,54.86,50.0,69.67,46.64,MONITOR,ZIP 93206: buyer-pool density and growth insufficient for near-term development investment.
93405,-115.0,101.0,193.0,428.0,34.08,35.79,35.4,37.71,16.42,16.28,15.62,16.48,35898.0,25081.0,24991.0,23856.0,3.2466078697421983,3.172032193158954,3.1593572145965854,3.00185931205454,0.06,0.37,3.63,10.65,-12042.0,-33.55,543.0,-472.17,-0.24474855768765824,-7.538593125725801,37.71,51.82,50.0,53.26,46.64,MONITOR,ZIP 93405: buyer-pool density and growth insufficient for near-term development investment.
97818,-447.0,-378.0,-432.0,-364.0,34.89,38.13,35.15,38.43,23.73,27.25,27.25,26.97,4244.0,5034.0,5252.0,5402.0,2.92090395480226,2.74822695035461,2.959927140255009,2.7947932618683002,3.24,13.65,3.54,10.15,1158.0,27.29,83.0,-18.57,-0.1261106929339597,-4.3175227561529725,38.43,51.77,50.0,51.55,46.63,MONITOR,ZIP 97818: buyer-pool density and growth insufficient for near-term development investment.
97913,-700.0,-530.0,-532.0,-536.0,21.93,24.78,26.91,31.15,22.34,20.57,21.84,22.76,4875.0,5139.0,5475.0,5544.0,5.207692307692308,4.819548872180451,4.408421052631579,3.8047016274864376,0.42,1.88,9.22,42.04,669.0,13.72,164.0,-23.43,-1.4029906802058703,-26.940736842948766,31.15,54.61,50.0,63.52,46.58,MONITOR,ZIP 97913: buyer-pool density and growth insufficient for near-term development investment.
99739,-29.0,-33.0,-31.0,-32.0,28.36,19.05,29.41,33.33,25.0,25.81,25.26,18.71,268.0,279.0,293.0,278.0,5.684210526315789,7.833333333333333,5.0,4.318181818181818,-6.29,-25.16,4.97,17.52,10.0,3.73,-3.0,10.34,-1.366028708133971,-24.031986531986526,33.33,52.49,50.0,61.98,46.58,MONITOR,ZIP 99739: buyer-pool density and growth insufficient for near-term development investment.
96051,-242.0,-323.0,-262.0,-233.0,33.86,26.61,24.95,39.08,26.73,18.27,13.03,9.49,1358.0,1177.0,1067.0,885.0,4.455958549222798,6.065359477124183,6.775193798449612,4.543010752688172,-17.24,-64.5,5.22,15.42,-473.0,-34.83,9.0,-3.72,0.08705220346537423,1.9536134033508405,39.08,52.61,50.0,48.24,46.57,MONITOR,ZIP 96051: buyer-pool density and growth insufficient for near-term development investment.
97914,-1969.0,-1828.0,-1658.0,-1798.0,23.79,28.02,28.52,31.66,27.24,28.95,28.68,28.7,19400.0,19500.0,19802.0,19879.0,4.832508833922262,4.094521372667068,3.966450853443202,3.566507684154743,1.46,5.36,7.87,33.08,479.0,2.47,171.0,-8.68,-1.2660011497675185,-26.19759618193973,31.66,53.94,50.0,63.13,46.54,MONITOR,ZIP 97914: buyer-pool density and growth insufficient for near-term development investment.
97350,-24.0,-30.0,-24.0,-31.0,39.02,44.3,48.44,36.36,18.57,19.0,12.77,18.62,210.0,200.0,141.0,188.0,5.15625,5.114285714285714,5.645161290322581,4.03125,0.05,0.27,-2.66,-6.82,-22.0,-10.48,-7.0,29.17,-1.125,-21.818181818181817,36.36,48.67,50.0,60.81,46.52,MONITOR,ZIP 97350: buyer-pool density and growth insufficient for near-term development investment.
99155,-132.0,-155.0,-151.0,-142.0,20.64,21.93,26.29,29.79,24.53,24.58,23.13,22.09,1007.0,1245.0,977.0,996.0,5.523809523809524,5.076923076923077,4.319587628865979,3.747826086956522,-2.44,-9.95,9.15,44.33,-11.0,-1.09,-10.0,7.58,-1.7759834368530019,-32.15142428785607,29.79,54.58,50.0,66.28,46.51,MONITOR,ZIP 99155: buyer-pool density and growth insufficient for near-term development investment.
98643,-91.0,-69.0,-72.0,-81.0,47.92,46.26,36.56,42.65,12.28,22.71,32.78,24.32,464.0,414.0,482.0,514.0,3.010869565217391,3.764705882352941,4.147058823529412,3.0804597701149423,12.04,98.05,-5.27,-11.0,50.0,10.78,10.0,-10.99,0.06959020489755119,2.311299224034191,42.65,47.36,50.0,48.05,46.47,MONITOR,ZIP 98643: buyer-pool density and growth insufficient for near-term development investment.
93226,-35.0,-11.0,-19.0,-6.0,36.99,37.84,11.43,42.42,4.13,19.61,3.64,3.12,121.0,51.0,55.0,64.0,4.888888888888889,6.785714285714286,25.0,5.785714285714286,-1.01,-24.46,5.43,14.68,-57.0,-47.11,29.0,-82.86,0.8968253968253963,18.344155844155832,42.42,52.72,50.0,39.57,46.46,MONITOR,ZIP 93226: buyer-pool density and growth insufficient for near-term development investment.
98641,0.0,-38.0,-8.0,-28.0,100.0,44.12,72.41,62.67,0.0,0.0,0.0,0.0,23.0,114.0,55.0,221.0,2.5454545454545454,4.466666666666667,4.142857142857143,3.574468085106383,0.0,,-37.33,-37.33,198.0,860.87,-28.0,-inf,1.0290135396518374,40.42553191489361,62.67,31.34,50.0,27.89,46.45,MONITOR,ZIP 98641: buyer-pool density and growth insufficient for near-term development investment.
95319,-192.0,-38.0,-113.0,-103.0,11.08,34.38,28.01,23.84,28.77,36.55,38.95,36.08,1745.0,1658.0,1651.0,1580.0,9.028985507246377,3.015151515151515,3.7051282051282053,4.372881355932203,7.31,25.41,12.76,115.16,-165.0,-9.46,89.0,-46.35,-4.656104151314174,-51.56840873847158,23.84,56.38,50.0,76.55,46.42,MONITOR,ZIP 95319: buyer-pool density and growth insufficient for near-term development investment.
96114,-324.0,-308.0,-357.0,-328.0,54.87,46.61,44.19,47.63,20.51,17.72,16.33,16.8,3267.0,3200.0,2927.0,2797.0,2.0765027322404372,2.5777414075286416,2.7,2.532859680284192,-3.71,-18.09,-7.24,-13.19,-470.0,-14.39,-4.0,1.23,0.4563569480437546,21.977189866317655,47.63,46.38,50.0,37.64,46.41,MONITOR,ZIP 96114: buyer-pool density and growth insufficient for near-term development investment.
98586,-276.0,-242.0,-231.0,-197.0,26.72,26.03,28.85,32.17,23.45,24.53,23.02,21.21,1569.0,1863.0,1924.0,1848.0,4.916167664670659,4.793478260869565,4.0088888888888885,3.6330645161290325,-2.24,-9.55,5.45,20.4,279.0,17.78,79.0,-28.62,-1.2831031485416262,-26.09966209579191,32.17,52.72,50.0,63.07,46.4,MONITOR,ZIP 98586: buyer-pool density and growth insufficient for near-term development investment.
99765,-46.0,-57.0,-43.0,-56.0,18.92,25.84,29.87,26.92,27.54,31.08,30.92,18.66,236.0,296.0,249.0,284.0,9.0,6.173913043478261,5.173913043478261,4.928571428571429,-8.88,-32.24,8.0,42.28,48.0,20.34,-10.0,21.74,-4.071428571428571,-45.238095238095234,26.92,54.0,50.0,73.2,46.4,MONITOR,ZIP 99765: buyer-pool density and growth insufficient for near-term development investment.
99134,-114.0,-109.0,-111.0,-112.0,28.63,30.43,31.23,32.95,18.08,16.43,18.36,19.57,542.0,572.0,572.0,608.0,4.591549295774648,3.9740259740259742,3.7974683544303796,3.4823529411764707,1.49,8.24,4.32,15.09,66.0,12.18,2.0,-1.75,-1.1091963545981773,-24.15734391916276,32.95,52.16,50.0,62.05,46.38,MONITOR,ZIP 99134: buyer-pool density and growth insufficient for near-term development investment.
98829,-92.0,-112.0,-132.0,-99.0,23.76,27.27,18.88,32.69,15.1,16.54,12.07,19.5,616.0,647.0,638.0,441.0,4.209302325581396,4.106060606060606,5.9787234042553195,3.4558823529411766,4.4,29.14,8.93,37.58,-175.0,-28.41,-7.0,7.61,-0.7534199726402191,-17.898927526811832,32.69,54.47,50.0,58.74,46.37,MONITOR,ZIP 98829: buyer-pool density and growth insufficient for near-term development investment.
97121,-114.0,-217.0,-203.0,-255.0,37.98,28.68,33.0,37.67,23.97,27.48,27.19,23.68,1402.0,1259.0,1714.0,1643.0,3.106280193236715,3.9615384615384617,3.3261802575107295,2.79136690647482,-0.29,-1.21,-0.31,-0.82,241.0,17.19,-141.0,123.68,-0.3149132867618949,-10.137954954854159,37.67,49.84,50.0,54.63,46.34,MONITOR,ZIP 97121: buyer-pool density and growth insufficient for near-term development investment.
96013,-679.0,-606.0,-544.0,-498.0,26.05,30.69,35.26,33.01,22.08,19.1,18.11,18.1,4819.0,4519.0,4212.0,3929.0,4.6,4.205702647657841,3.6431095406360425,3.7224264705882355,-3.98,-18.03,6.96,26.72,-890.0,-18.47,181.0,-26.66,-0.8775735294117641,-19.077685421994875,33.01,53.48,50.0,59.36,46.33,MONITOR,ZIP 96013: buyer-pool density and growth insufficient for near-term development investment.
97632,-153.0,-143.0,-120.0,-162.0,39.47,38.27,43.27,38.75,25.14,24.42,28.23,26.34,1571.0,1585.0,1608.0,1473.0,3.10762331838565,3.2401960784313726,2.8355555555555556,2.924731182795699,1.2,4.77,-0.72,-1.82,-98.0,-6.24,-9.0,5.88,-0.1828921355899511,-5.885273627209105,38.75,49.64,50.0,52.38,46.33,MONITOR,ZIP 97632: buyer-pool density and growth insufficient for near-term development investment.
99551,-85.0,-61.0,-55.0,-53.0,12.59,12.5,15.31,23.91,23.56,21.11,23.86,20.51,573.0,469.0,415.0,629.0,9.764705882352942,9.615384615384615,7.866666666666666,4.696969696969697,-3.05,-12.95,11.32,89.91,56.0,9.77,32.0,-37.65,-5.067736185383245,-51.89850310332238,23.91,55.66,50.0,76.72,46.29,MONITOR,ZIP 99551: buyer-pool density and growth insufficient for near-term development investment.
96025,-464.0,-356.0,-383.0,-407.0,16.25,22.94,23.21,26.96,20.08,22.67,20.92,21.26,2126.0,2192.0,2247.0,2150.0,9.036809815950921,6.4409090909090905,6.372881355932203,5.517985611510792,1.18,5.88,10.71,65.91,24.0,1.13,57.0,-12.28,-3.518824204440129,-38.93878786990774,26.96,55.36,50.0,69.87,46.26,MONITOR,ZIP 96025: buyer-pool density and growth insufficient for near-term development investment.
97403,-567.0,-279.0,-156.0,-42.0,35.3,36.54,35.85,37.23,17.2,18.82,17.3,18.44,13398.0,14611.0,15303.0,14508.0,3.173434273916036,2.96526508226691,2.9447995351539804,2.932193732193732,1.24,7.21,1.93,5.47,1110.0,8.28,525.0,-92.59,-0.2412405417223038,-7.601876103285782,37.23,50.96,50.0,53.29,46.26,MONITOR,ZIP 97403: buyer-pool density and growth insufficient for near-term development investment.
